"","doi","Class","Order","Suborder","Family","Genus","Species","Accession","Level","Trait","Collection","Estimate","Value","Metric","Adjusted_Value","Adjusted_Metric","Converted_Value","Converted_Metric","Conversion_Citation"
"1795","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1796","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.2,"mg",2.2,"mg",2.2,"mg",NA
"1797","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.828,"mg",2.828,"mg",2.828,"mg",NA
"1798","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.7,"mg",4.7,"mg",4.7,"mg",NA
"1799","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.2,"mg",1.2,"mg",1.2,"mg",NA
"1800","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.4,"mg",2.4,"mg",2.4,"mg",NA
"1801","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.428,"mg",2.428,"mg",2.428,"mg",NA
"1802","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.7,"mg",1.7,"mg",1.7,"mg",NA
"1803","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1804","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4,"mg",4,"mg",4,"mg",NA
"1805","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1,"mg",1,"mg",1,"mg",NA
"1806","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.596,"mg",4.596,"mg",4.596,"mg",NA
"1807","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.628,"mg",1.628,"mg",1.628,"mg",NA
"1808","https://doi.org/10.1371/journal.pone.0175001","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",14.3604178094182,"mg",14.3604178094182,"mg",14.3604178094182,"mg",NA
"1809","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.5,"mg",1.5,"mg",1.5,"mg",NA
"1810","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.1,"mg",1.1,"mg",1.1,"mg",NA
"1811","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.428,"mg",3.428,"mg",3.428,"mg",NA
"1812","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.7,"mg",2.7,"mg",2.7,"mg",NA
"1813","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",8.491,"mg",8.491,"mg",8.491,"mg",NA
"1814","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.3,"mg",2.3,"mg",2.3,"mg",NA
"1815","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.796,"mg",2.796,"mg",2.796,"mg",NA
"1816","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1817","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.5,"mg",1.5,"mg",1.5,"mg",NA
"1818","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.528,"mg",2.528,"mg",2.528,"mg",NA
"1819","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.2,"mg",3.2,"mg",3.2,"mg",NA
"1820","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.7,"mg",3.7,"mg",3.7,"mg",NA
"1821","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",0.9,"mg",0.9,"mg",0.9,"mg",NA
"1822","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.3,"mg",2.3,"mg",2.3,"mg",NA
"1823","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.028,"mg",1.028,"mg",1.028,"mg",NA
"1824","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.4,"mg",4.4,"mg",4.4,"mg",NA
"1825","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.8,"mg",1.8,"mg",1.8,"mg",NA
"1826","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.928,"mg",2.928,"mg",2.928,"mg",NA
"1827","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.328,"mg",1.328,"mg",1.328,"mg",NA
"1828","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.8,"mg",2.8,"mg",2.8,"mg",NA
"1829","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.696,"mg",2.696,"mg",2.696,"mg",NA
"1830","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1831","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2,"mg",2,"mg",2,"mg",NA
"1832","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2,"mg",2,"mg",2,"mg",NA
"1833","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.9,"mg",2.9,"mg",2.9,"mg",NA
"1834","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.528,"mg",1.528,"mg",1.528,"mg",NA
"1835","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.964,"mg",4.964,"mg",4.964,"mg",NA
"1836","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.628,"mg",2.628,"mg",2.628,"mg",NA
"1837","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.828,"mg",2.828,"mg",2.828,"mg",NA
"1838","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.2,"mg",1.2,"mg",1.2,"mg",NA
"1839","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.7,"mg",1.7,"mg",1.7,"mg",NA
"1840","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.684,"mg",2.684,"mg",2.684,"mg",NA
"1841","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.796,"mg",2.796,"mg",2.796,"mg",NA
"1842","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.496,"mg",3.496,"mg",3.496,"mg",NA
"1843","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.7,"mg",2.7,"mg",2.7,"mg",NA
"1844","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.4,"mg",2.4,"mg",2.4,"mg",NA
"1845","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1846","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.8,"mg",3.8,"mg",3.8,"mg",NA
"1847","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.7,"mg",1.7,"mg",1.7,"mg",NA
"1848","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.528,"mg",2.528,"mg",2.528,"mg",NA
"1849","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.4,"mg",1.4,"mg",1.4,"mg",NA
"1850","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.128,"mg",3.128,"mg",3.128,"mg",NA
"1851","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.8,"mg",1.8,"mg",1.8,"mg",NA
"1852","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.828,"mg",2.828,"mg",2.828,"mg",NA
"1853","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1854","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.604,"mg",1.604,"mg",1.604,"mg",NA
"1855","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.3,"mg",1.3,"mg",1.3,"mg",NA
"1856","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",0.9,"mg",0.9,"mg",0.9,"mg",NA
"1857","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1858","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.1,"mg",1.1,"mg",1.1,"mg",NA
"1859","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2,"mg",2,"mg",2,"mg",NA
"1860","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.2,"mg",2.2,"mg",2.2,"mg",NA
"1861","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.196,"mg",3.196,"mg",3.196,"mg",NA
"1862","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.196,"mg",4.196,"mg",4.196,"mg",NA
"1863","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.9,"mg",1.9,"mg",1.9,"mg",NA
"1864","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.2,"mg",1.2,"mg",1.2,"mg",NA
"1865","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.996,"mg",2.996,"mg",2.996,"mg",NA
"1866","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1867","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.3,"mg",3.3,"mg",3.3,"mg",NA
"1868","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.928,"mg",2.928,"mg",2.928,"mg",NA
"1869","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.896,"mg",3.896,"mg",3.896,"mg",NA
"1870","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.396,"mg",4.396,"mg",4.396,"mg",NA
"1871","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2,"mg",2,"mg",2,"mg",NA
"1872","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.5,"mg",1.5,"mg",1.5,"mg",NA
"1873","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.3,"mg",2.3,"mg",2.3,"mg",NA
"1874","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1875","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.528,"mg",2.528,"mg",2.528,"mg",NA
"1876","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.3,"mg",2.3,"mg",2.3,"mg",NA
"1877","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",4.196,"mg",4.196,"mg",4.196,"mg",NA
"1878","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.8,"mg",1.8,"mg",1.8,"mg",NA
"1879","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.7,"mg",1.7,"mg",1.7,"mg",NA
"1880","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1881","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.3,"mg",1.3,"mg",1.3,"mg",NA
"1882","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.7,"mg",1.7,"mg",1.7,"mg",NA
"1883","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",3.596,"mg",3.596,"mg",3.596,"mg",NA
"1884","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
"1885","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.596,"mg",2.596,"mg",2.596,"mg",NA
"1886","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.4,"mg",1.4,"mg",1.4,"mg",NA
"1887","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",2.5,"mg",2.5,"mg",2.5,"mg",NA
"1888","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.8,"mg",1.8,"mg",1.8,"mg",NA
"1889","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.8,"mg",1.8,"mg",1.8,"mg",NA
"1890","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.4,"mg",1.4,"mg",1.4,"mg",NA
"1891","https://doi.org/10.1002/ece3.4835","Insecta","Hymenoptera","Apocrita","Halictidae","Lasioglossum","Lasioglossum pauxillum","GCA_028455745.1","Chromosome","mass","Dry","NA",1.6,"mg",1.6,"mg",1.6,"mg",NA
